IdCliente,Nombre,Apellido,Nacimiento,Género,Estado Civil,Educación,Ocupación,País,Ciudad,Hijos,Ingresos
17011,Sara,Hill,1968-04-20 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Spring Valley,2,60000
18956,Sara,Howard,1962-04-17 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Estados Unidos,San Carlos,1,70000
19802,Sara,James,1974-07-13 00:00:00,Mujer,Soltero/a,Máster,Profesional,Canadá,Newton,0,30000
26308,Sara,Kelly,1969-09-17 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Walla Walla,2,60000
22354,Sara,King,1957-03-03 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Canadá,Westminster,2,30000
21599,Sara,Lopez,1969-12-12 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Salem,1,60000
11783,Sara,Mitchell,1971-11-17 00:00:00,Mujer,Casado/a,ESO,Obrero Calificado,Estados Unidos,San Diego,1,60000
13134,Sara,Morgan,1934-05-01 00:00:00,Mujer,Soltero/a,ESO,Directivo,Australia,Townsville,1,50000
19984,Sara,Morris,1970-06-07 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,El Cajon,1,50000
12926,Sara,Murphy,1966-07-18 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Lakewood,4,70000
19304,Sara,Nelson,1953-07-10 00:00:00,Mujer,Soltero/a,Máster,Militar,Alemania,Werne,2,10000
14493,Sara,Parker,1953-07-25 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,Torrance,3,70000
19160,Sara,Perez,1963-03-25 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Estados Unidos,Newport Beach,0,40000
13304,Sara,Peterson,1955-12-26 00:00:00,Mujer,Soltero/a,Máster,Profesional,Estados Unidos,Tacoma,4,70000
24227,Sara,Phillips,1979-06-14 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Estados Unidos,El Cajon,0,40000
12757,Sara,Ramirez,1974-12-20 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Estados Unidos,Edmonds,3,40000
12170,Sara,Reed,1961-01-07 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Glendale,1,130000
11312,Sara,Richardson,1953-04-03 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,Lynnwood,3,70000
18785,Sara,Rivera,1967-11-05 00:00:00,Mujer,Soltero/a,ESO,Directivo,Canadá,Port Hammond,0,110000
26125,Sara,Roberts,1950-11-14 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Spokane,4,40000
19874,Sara,Rogers,1950-03-26 00:00:00,Mujer,Casado/a,Universitario,Obrero Calificado,Canadá,Westminster,2,40000
28378,Sara,Sanchez,1966-09-06 00:00:00,Mujer,Soltero/a,Máster,Militar,Francia,Drancy,2,20000
24410,Sara,Sanders,1962-06-24 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Yakima,1,100000
19317,Sara,Scott,1967-03-16 00:00:00,Mujer,Soltero/a,EFP,Militar,Francia,Tremblay-en-France,1,20000
17347,Sara,Stewart,1977-11-08 00:00:00,Mujer,Soltero/a,Universitario,Funcionario,Canadá,Metchosin,0,30000
18399,Sara,Torres,1962-02-09 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Concord,1,120000
14603,Sara,Ward,1965-04-08 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Redwood City,3,80000
14921,Sara,Watson,1959-09-24 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,San Gabriel,4,60000
23111,Sara,Wright,1975-01-17 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Lincoln Acres,0,60000
19860,Sara,Young,1947-10-13 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Ballard,2,70000
19411,Sarah,Alexander,1959-04-02 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Canadá,Sooke,4,60000
19476,Sarah,Anderson,1966-10-25 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Alemania,Werne,0,40000
22188,Sarah,Barnes,1973-06-08 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Bellingham,0,60000
17145,Sarah,Bennett,1948-04-15 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Concord,2,60000
21687,Sarah,Brown,1974-01-11 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,El Cajon,0,50000
11923,Sarah,Bryant,1979-10-23 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,National City,0,60000
26094,Sarah,Butler,1955-06-11 00:00:00,Mujer,Casado/a,Máster,Profesional,Estados Unidos,Oakland,2,60000
23146,Sarah,Clark,1972-08-18 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Torrance,2,70000
26111,Sarah,Coleman,1954-07-10 00:00:00,Mujer,Casado/a,Máster,Profesional,Estados Unidos,Long Beach,3,70000
22351,Sarah,Davis,1956-09-12 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Estados Unidos,Burien,2,30000
17597,Sarah,Diaz,1966-07-11 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Yakima,3,60000
23162,Sarah,Flores,1971-09-06 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Redwood City,3,70000
11907,Sarah,Garcia,1967-09-08 00:00:00,Mujer,Soltero/a,ESO,Directivo,Australia,Wollongong,5,80000
13871,Sarah,Gonzales,1969-10-02 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Palo Alto,2,50000
17271,Sarah,Griffin,1958-04-26 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Estados Unidos,Spokane,1,60000
16907,Sarah,Hall,1939-03-21 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,National City,4,80000
28616,Sarah,Harris,1957-07-08 00:00:00,Mujer,Soltero/a,Máster,Obrero Calificado,Estados Unidos,San Gabriel,2,30000
23867,Sarah,Henderson,1970-09-23 00:00:00,Mujer,Soltero/a,ESO,Profesional,Canadá,Sooke,1,60000
24946,Sarah,Hughes,1940-12-11 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,Concord,3,60000
11779,Sarah,Jackson,1971-07-19 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Woodburn,1,60000
13276,Sarah,Johnson,1965-03-20 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Everett,3,100000
11718,Sarah,Jones,1961-11-14 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Oregon City,1,60000
23810,Sarah,Lee,1958-09-09 00:00:00,Mujer,Casado/a,EFP,Funcionario,Estados Unidos,La Jolla,1,40000
12028,Sarah,Lewis,1977-11-11 00:00:00,Mujer,Soltero/a,Universitario,Funcionario,Estados Unidos,Lemon Grove,0,30000
17372,Sarah,Long,1978-02-26 00:00:00,Mujer,Casado/a,Máster,Obrero Calificado,Canadá,Langley,0,40000
12670,Sarah,Martinez,1975-07-21 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Sydney,0,70000
19178,Sarah,Miller,1972-08-25 00:00:00,Mujer,Soltero/a,Universitario,Militar,Alemania,Erlangen,0,20000
28938,Sarah,Moore,1974-10-04 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Sunbury,0,80000
21772,Sarah,Patterson,1946-02-16 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Portland,4,60000
19407,Sarah,Perry,1960-02-06 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Oregon City,1,60000
24641,Sarah,Powell,1943-09-20 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,La Jolla,4,60000
11186,Sarah,Price,1944-05-21 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,Palo Alto,4,70000
27028,Sarah,Robinson,1955-10-24 00:00:00,Mujer,Soltero/a,Máster,Funcionario,Canadá,Langley,1,30000
21369,Sarah,Rodriguez,1977-01-16 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,San Diego,0,70000
22307,Sarah,Ross,1973-03-16 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Alemania,Hof,1,40000
16775,Sarah,Russell,1972-09-17 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Colma,1,60000
11500,Sarah,Simmons,1974-09-18 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Canadá,Langley,0,40000
24099,Sarah,Smith,1965-09-18 00:00:00,Mujer,Casado/a,EFP,Funcionario,Alemania,Erlangen,2,30000
23856,Sarah,Taylor,1969-09-04 00:00:00,Mujer,Soltero/a,ESO,Profesional,Estados Unidos,Sedro Woolley,1,60000
11173,Sarah,Thomas,1967-09-01 00:00:00,Mujer,Soltero/a,ESO,Directivo,Estados Unidos,W. Linn,0,110000
12423,Sarah,Thompson,1954-04-25 00:00:00,Mujer,Soltero/a,Universitario,Funcionario,Estados Unidos,Olympia,3,20000
13814,Sarah,Walker,1979-03-08 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Reino Unido,Bury,3,30000
13855,Sarah,Washington,1973-08-06 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Colma,1,50000
16670,Sarah,White,1974-07-18 00:00:00,Mujer,Soltero/a,EFP,Profesional,Estados Unidos,Spokane,0,60000
28077,Sarah,Williams,1967-04-09 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,San Gabriel,0,120000
27098,Sarah,Wilson,1968-06-16 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Ballard,2,70000
26621,Sarah,Wood,1967-05-22 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Beaverton,0,50000
23536,Savannah,Adams,1965-06-02 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Sunbury,5,80000
19409,Savannah,Allen,1960-02-09 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Lincoln Acres,1,60000
23428,Savannah,Bailey,1966-11-25 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Australia,Goulburn,5,80000
11081,Savannah,Baker,1966-07-24 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Concord,2,120000
25417,Savannah,Bell,1967-05-27 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Burlingame,2,50000
24558,Savannah,Brooks,1954-02-03 00:00:00,Mujer,Casado/a,Máster,Profesional,Reino Unido,Billericay,3,90000
15989,Savannah,Campbell,1954-11-19 00:00:00,Mujer,Casado/a,Máster,Profesional,Estados Unidos,Burlingame,3,70000
12090,Savannah,Carter,1948-07-05 00:00:00,Mujer,Casado/a,Máster,Profesional,Canadá,Royal Oak,2,40000
15164,Savannah,Collins,1943-11-26 00:00:00,Mujer,Casado/a,ESO,Directivo,Estados Unidos,Mill Valley,2,100000
21442,Savannah,Cook,1942-05-22 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,La Jolla,4,50000
15819,Savannah,Cox,1980-09-15 00:00:00,Mujer,Soltero/a,Máster,Obrero Calificado,Estados Unidos,Puyallup,0,30000
13367,Savannah,Edwards,1947-04-14 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Lynnwood,4,70000
28112,Savannah,Evans,1980-07-22 00:00:00,Mujer,Casado/a,EFP,Obrero Calificado,Estados Unidos,Downey,0,30000
15644,Savannah,Gonzalez,1979-08-20 00:00:00,Mujer,Soltero/a,Máster,Militar,Australia,Goulburn,1,10000
13694,Savannah,Gray,1971-12-14 00:00:00,Mujer,Soltero/a,Máster,Militar,Reino Unido,Gateshead,0,30000
29253,Savannah,Green,1961-05-25 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,San Francisco,3,130000
21938,Savannah,Hall,1959-06-13 00:00:00,Mujer,Casado/a,Bachiller,Profesional,Estados Unidos,Milwaukie,4,60000
16793,Savannah,Hernandez,1947-05-07 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,Santa Cruz,2,60000
12409,Savannah,Hill,1975-03-23 00:00:00,Mujer,Soltero/a,EFP,Funcionario,Estados Unidos,Santa Cruz,3,40000
23839,Savannah,Howard,1970-06-26 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Colma,1,40000
23265,Savannah,James,1955-06-06 00:00:00,Mujer,Casado/a,EFP,Funcionario,Estados Unidos,Everett,1,40000
25759,Savannah,Kelly,1968-02-13 00:00:00,Mujer,Soltero/a,EFP,Militar,Francia,Saint Germain en Laye,1,20000
28285,Savannah,King,1960-02-27 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Oregon City,3,100000
25709,Savannah,Lopez,1979-01-09 00:00:00,Mujer,Casado/a,Máster,Militar,Australia,Melbourne,1,10000
26115,Savannah,Mitchell,1953-10-24 00:00:00,Mujer,Soltero/a,ESO,Directivo,Canadá,Cliffside,3,70000
21430,Savannah,Morgan,1932-10-05 00:00:00,Mujer,Casado/a,ESO,Directivo,Estados Unidos,Burbank,3,90000
13585,Savannah,Morris,1953-05-17 00:00:00,Mujer,Casado/a,EFP,Profesional,Reino Unido,Leeds,4,80000
21114,Savannah,Murphy,1977-11-04 00:00:00,Mujer,Casado/a,EFP,Funcionario,Alemania,Erlangen,0,30000
13204,Savannah,Parker,1944-08-07 00:00:00,Mujer,Soltero/a,Bachiller,Directivo,Estados Unidos,Imperial Beach,4,70000
17036,Savannah,Perez,1959-07-20 00:00:00,Mujer,Casado/a,ESO,Profesional,Canadá,Cliffside,5,70000
22757,Savannah,Peterson,1947-05-04 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Mill Valley,2,70000
24980,Savannah,Phillips,1949-07-01 00:00:00,Mujer,Casado/a,EFP,Profesional,Estados Unidos,Lincoln Acres,2,60000
24736,Savannah,Ramirez,1954-01-18 00:00:00,Mujer,Soltero/a,Universitario,Funcionario,Estados Unidos,Lebanon,3,20000
11846,Savannah,Reed,1964-06-15 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Long Beach,4,50000
23177,Savannah,Richardson,1967-06-08 00:00:00,Mujer,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Lake Oswego,2,50000
23182,Savannah,Rivera,1966-08-26 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,El Cajon,0,60000
20347,Savannah,Roberts,1961-09-16 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,San Gabriel,1,160000
12927,Savannah,Sanchez,1966-06-13 00:00:00,Mujer,Casado/a,ESO,Profesional,Estados Unidos,Bellflower,4,70000
14892,Savannah,Sanders,1955-02-05 00:00:00,Mujer,Casado/a,EFP,Funcionario,Estados Unidos,Palo Alto,1,40000
16929,Savannah,Scott,1946-06-12 00:00:00,Mujer,Casado/a,EFP,Funcionario,Australia,Hobart,2,30000
16947,Savannah,Stewart,1970-04-04 00:00:00,Mujer,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Santa Cruz,1,50000
28363,Savannah,Travers,1965-02-19 00:00:00,Mujer,Soltero/a,ESO,Profesional,Canadá,Shawnee,0,60000
23430,Savannah,Turner,1968-02-28 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Australia,Brisbane,5,70000
21692,Savannah,Ward,1966-11-06 00:00:00,Mujer,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Yakima,0,60000
18981,Savannah,Watson,1944-04-27 00:00:00,Mujer,Casado/a,Bachiller,Directivo,Estados Unidos,Palo Alto,4,70000
23108,Savannah,Wright,1975-12-19 00:00:00,Mujer,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Everett,0,40000
25971,Savannah,Young,1963-04-08 00:00:00,Mujer,Soltero/a,Bachiller,Profesional,Canadá,Oak Bay,4,70000
15807,Scot,Schulte,1961-11-02 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Australia,Matraville,5,70000
20211,Scott,Rodgers,1968-05-15 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Australia,East Brisbane,2,60000
16603,Scott,Seely,1947-11-19 00:00:00,Mujer,Casado/a,Universitario,Profesional,Alemania,München,4,110000
16293,Sean,Adams,1964-11-12 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Reino Unido,Gateshead,1,40000
12097,Sean,Allen,1949-11-13 00:00:00,Hombre,Soltero/a,EFP,Profesional,Canadá,Shawnee,2,60000
27710,Sean,Bailey,1963-06-21 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Townsville,0,70000
24778,Sean,Baker,1971-10-14 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Canadá,Langley,1,70000
11617,Sean,Brooks,1959-04-04 00:00:00,Hombre,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Grossmont,4,60000
20071,Sean,Campbell,1966-02-03 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,Burien,0,60000
23889,Sean,Carter,1965-04-27 00:00:00,Hombre,Soltero/a,Bachiller,Obrero Calificado,Estados Unidos,Walla Walla,3,50000
15938,Sean,Collins,1965-07-09 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Redmond,4,100000
12087,Sean,Cook,1947-07-14 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Lakewood,4,70000
21651,Sean,Cooper,1963-11-13 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Estados Unidos,Puyallup,4,70000
26086,Sean,Cox,1961-07-20 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Issaquah,5,80000
28339,Sean,Edwards,1978-07-22 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Estados Unidos,Walla Walla,0,40000
11305,Sean,Evans,1960-06-19 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Chula Vista,3,110000
28271,Sean,Gonzalez,1955-06-04 00:00:00,Hombre,Soltero/a,Máster,Profesional,Estados Unidos,Beverly Hills,2,60000
16722,Sean,Gray,1980-06-27 00:00:00,Hombre,Soltero/a,Máster,Obrero Calificado,Estados Unidos,Puyallup,0,30000
23875,Sean,Green,1966-05-20 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Estados Unidos,Tacoma,3,60000
12232,Sean,Hernandez,1955-04-14 00:00:00,Hombre,Soltero/a,EFP,Militar,Alemania,Paderborn,2,10000
23463,Sean,Hill,1965-04-15 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Glendale,3,120000
14647,Sean,Howard,1967-06-11 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Novato,0,60000
22068,Sean,James,1963-06-15 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Beverly Hills,0,100000
27094,Sean,Kelly,1969-04-13 00:00:00,Hombre,Soltero/a,ESO,Profesional,Estados Unidos,Oakland,1,60000
17260,Sean,King,1964-12-06 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Lebanon,5,90000
28983,Sean,Lopez,1941-07-28 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Bellflower,4,60000
16340,Sean,Mitchell,1980-12-24 00:00:00,Hombre,Soltero/a,EFP,Obrero Calificado,Estados Unidos,Imperial Beach,0,20000
14993,Sean,Morgan,1975-06-11 00:00:00,Hombre,Soltero/a,Universitario,Militar,Reino Unido,Bury,0,20000
12428,Sean,Morris,1955-02-07 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,San Gabriel,1,40000
15969,Sean,Murphy,1955-06-01 00:00:00,Hombre,Soltero/a,Máster,Profesional,Estados Unidos,Milwaukie,2,90000
11841,Sean,Nelson,1964-03-16 00:00:00,Hombre,Casado/a,Bachiller,Profesional,Canadá,Langley,0,40000
19149,Sean,Parker,1964-03-20 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Estados Unidos,Burien,0,40000
27105,Sean,Perez,1970-06-13 00:00:00,Hombre,Soltero/a,ESO,Profesional,Estados Unidos,Burlingame,4,70000
17140,Sean,Peterson,1947-05-09 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Redmond,2,70000
21775,Sean,Ramirez,1947-04-23 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Newport Beach,2,70000
14597,Sean,Reed,1966-04-03 00:00:00,Hombre,Casado/a,ESO,Profesional,Canadá,Langford,4,70000
24238,Sean,Richardson,1978-09-07 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Berkeley,0,60000
29175,Sean,Rivera,1958-08-06 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Burien,5,80000
23468,Sean,Roberts,1964-08-27 00:00:00,Hombre,Soltero/a,ESO,Directivo,Estados Unidos,Daly City,2,130000
18685,Sean,Rogers,1971-05-28 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Canadá,Newton,1,60000
12452,Sean,Sanchez,1958-11-24 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,Spokane,4,60000
14341,Sean,Sanders,1979-10-23 00:00:00,Hombre,Casado/a,Universitario,Funcionario,Canadá,Langley,0,30000
24755,Sean,Scott,1958-04-03 00:00:00,Hombre,Casado/a,EFP,Funcionario,Canadá,Oak Bay,1,40000
23886,Sean,Stewart,1969-12-16 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,West Covina,3,80000
23669,Sean,Torres,1937-05-03 00:00:00,Hombre,Soltero/a,ESO,Directivo,Estados Unidos,Oakland,3,50000
22732,Sean,Turner,1943-08-15 00:00:00,Hombre,Casado/a,Bachiller,Directivo,Canadá,Sooke,5,80000
25059,Sean,Ward,1973-04-25 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Oregon City,0,70000
18678,Sean,Watson,1959-11-09 00:00:00,Hombre,Soltero/a,ESO,Obrero Calificado,Estados Unidos,Spring Valley,4,60000
18394,Sean,Wright,1962-05-19 00:00:00,Hombre,Casado/a,EFP,Profesional,Estados Unidos,Renton,1,100000
27785,Sebastian,Bell,1931-10-05 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Reino Unido,Esher-Molesey,1,30000
12638,Sebastian,Brooks,1954-01-03 00:00:00,Hombre,Casado/a,EFP,Profesional,Alemania,Frankfurt,4,80000
18321,Sebastian,Cook,1979-08-10 00:00:00,Hombre,Soltero/a,Universitario,Funcionario,Estados Unidos,Woodburn,0,30000
17599,Sebastian,Cooper,1966-11-09 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Tacoma,0,60000
26454,Sebastian,Cox,1937-11-26 00:00:00,Hombre,Casado/a,ESO,Directivo,Estados Unidos,Redmond,3,50000
13878,Sebastian,Gray,1968-07-04 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Canadá,Oak Bay,2,60000
11595,Sebastian,Howard,1979-07-02 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Erlangen,5,20000
28770,Sebastian,James,1966-07-02 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,W. Linn,0,80000
16035,Sebastian,Morgan,1962-06-18 00:00:00,Hombre,Casado/a,ESO,Militar,Reino Unido,Esher-Molesey,1,20000
16235,Sebastian,Morris,1956-02-17 00:00:00,Hombre,Casado/a,EFP,Funcionario,Estados Unidos,Lincoln Acres,1,40000
13876,Sebastian,Murphy,1969-08-11 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Chula Vista,1,60000
22235,Sebastian,Peterson,1972-09-11 00:00:00,Hombre,Casado/a,ESO,Profesional,Estados Unidos,Coronado,1,60000
28226,Sebastian,Ramirez,1956-05-23 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Estados Unidos,Edmonds,2,80000
13170,Sebastian,Reed,1972-01-08 00:00:00,Hombre,Soltero/a,Bachiller,Directivo,Estados Unidos,Beverly Hills,0,80000
22365,Sebastian,Richardson,1958-03-02 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,San Gabriel,5,80000
12911,Sebastian,Rogers,1969-10-26 00:00:00,Hombre,Soltero/a,ESO,Profesional,Estados Unidos,Burlingame,1,60000
11736,Sebastian,Sanchez,1959-09-25 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Estados Unidos,Fremont,1,60000
18857,Sebastian,Sanders,1954-07-04 00:00:00,Hombre,Casado/a,Universitario,Obrero Calificado,Estados Unidos,Edmonds,2,60000
12167,Sebastian,Stewart,1962-09-21 00:00:00,Hombre,Soltero/a,EFP,Profesional,Estados Unidos,Seattle,1,100000
25831,Sebastian,Torres,1971-06-25 00:00:00,Hombre,Casado/a,Máster,Directivo,Australia,Gold Coast,0,110000
19244,Sebastian,Ward,1973-06-08 00:00:00,Hombre,Casado/a,ESO,Obrero Calificado,Estados Unidos,San Francisco,1,40000
14944,Sebastian,Watson,1965-08-10 00:00:00,Hombre,Soltero/a,Universitario,Militar,Francia,Drancy,5,10000
25643,Sergio,Arun,1964-08-19 00:00:00,Hombre,Casado/a,EFP,Funcionario,Francia,Paris,2,30000
22837,Sergio,Chandra,1947-02-10 00:00:00,Hombre,Casado/a,Máster,Directivo,Reino Unido,London,5,120000
25544,Sergio,Fernandez,1956-12-25 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Reino Unido,Oxford,1,20000
23980,Sergio,Garcia,1956-06-06 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Francia,Villeneuve-d'Ascq,1,20000
26357,Sergio,Gonzalez,1967-12-03 00:00:00,Hombre,Soltero/a,Universitario,Militar,Francia,Paris,3,10000
19392,Sergio,Kapoor,1978-02-16 00:00:00,Hombre,Soltero/a,Máster,Militar,Reino Unido,Oxford,0,30000
15123,Sergio,Lopez,1975-09-26 00:00:00,Hombre,Soltero/a,Bachiller,Profesional,Australia,Cranbourne,0,70000
16423,Sergio,Madan,1933-05-23 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Les Ulis,4,10000
29375,Sergio,Malhotra,1965-09-06 00:00:00,Hombre,Casado/a,Máster,Militar,Alemania,Frankfurt am Main,2,20000
19494,Sergio,Martinez,1979-03-20 00:00:00,Hombre,Soltero/a,Máster,Militar,Francia,Paris,4,20000
26926,Sergio,Mehta,1943-09-26 00:00:00,Hombre,Casado/a,EFP,Militar,Francia,Paris,1,20000
21527,Sergio,Patel,1954-09-21 00:00:00,Hombre,Soltero/a,Máster,Profesional,Francia,Les Ulis,4,90000
19290,Sergio,Prasad,1958-05-06 00:00:00,Hombre,Soltero/a,Bachiller,Funcionario,Reino Unido,West Sussex,1,30000
27866,Sergio,Raman,1977-10-19 00:00:00,Hombre,Soltero/a,Máster,Militar,Australia,South Melbourne,0,10000
19391,Sergio,Rana,1978-10-02 00:00:00,Hombre,Soltero/a,Máster,Militar,Alemania,Darmstadt,0,30000
15239,Sergio,Rodriguez,1956-09-07 00:00:00,Hombre,Casado/a,EFP,Obrero Calificado,Australia,Townsville,1,70000
12473,Sergio,Sai,1966-11-15 00:00:00,Hombre,Casado/a,Bachiller,Obrero Calificado,Reino Unido,York,1,30000
15670,Sergio,Sánchez,1969-08-03 00:00:00,Hombre,Casado/a,EFP,Militar,Francia,Orleans,0,20000
